handle,fieldType,name,visible,plainDescription,categorySlugs,primaryCategorySlug,media,mediaAltText,ribbon,brand,price,strikethroughPrice,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,packageLength,packageWidth,packageHeight,packageUnit,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
Product_e33c1aa3-9f72-4a4d-9e89-e481c008db0a,MEDIA,,,,,,5bdc9f_28a8a4d3077342629e688f7aa14fb9ef~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e33c1aa3-9f72-4a4d-9e89-e481c008db0a,MEDIA,,,,,,5bdc9f_0f71aef27cd24c8395dfb9973b6746d4~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_e33c1aa3-9f72-4a4d-9e89-e481c008db0a,MEDIA,,,,,,5bdc9f_44be096b0d6e4ead851ad2279a272375~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_2a81a0fc-2af3-4b9c-b2a5-c43db1682857,PRODUCT,Pince Cuticules SMART 10 3 mm,true,,pinces-cuticules;staleks,staleks,,,,,22.5,,,,,,10.98,2,false,,,,4820121591692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_2a81a0fc-2af3-4b9c-b2a5-c43db1682857,MEDIA,,,,,,5bdc9f_f4df38d34a5d4751805b29667fcf16ba~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_2a81a0fc-2af3-4b9c-b2a5-c43db1682857,MEDIA,,,,,,5bdc9f_971a96ae51f943c799d66b287969dd0a~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_2a81a0fc-2af3-4b9c-b2a5-c43db1682857,MEDIA,,,,,,5bdc9f_f698783b98ba4354a9fbf823473228bd~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_5a60c422-3713-4caa-b59b-154a627920fe,PRODUCT,Bâtonnets de buis 75mm (100 Pcs),true,,staleks;accessoires-1,staleks,,,,,2,,,,,,0.56,5,false,,,,4823126601380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_5a60c422-3713-4caa-b59b-154a627920fe,MEDIA,,,,,,5bdc9f_cffa2554fb1240ab8442d27a5a79b8d9~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7a82d9ef-8f47-42c0-8c47-e367e7265faa,PRODUCT,Base Flex - Base d'adhérence universelle,true,"<p><span style=""font-weight: 700; color: rgb(18, 18, 18)"">Base FLEX ALBI</span><span style=""color: rgb(18, 18, 18)""> est la base d'adhérence de référence du protocole Albi — posée en sous-couche systématique sous toutes les techniques : vernis semi-permanent, rubber base, gel et polygel, sur tous types d'ongles.</span></p><ul><li><p><span style=""color: rgb(18, 18, 18)"">Texture auto-égalisante à appliquer en couche fine frottée</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Elastique sur la plaque ongulaire — protège sans rigidifier</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Acidité modérée : compatible avec la majorité des profils d'ongles</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Réduit les décollements sur ongles normaux à difficiles</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Catalyse 60 secondes minimum sous lampe LED/UV</span></p></li><li><p><span style=""color: rgb(18, 18, 18)"">Dépose soak-off sans chauffe</span></p></li></ul><ul><li><p><u><span style=""font-weight: 700"">Ingrédients : </span></u></p><p><span style=""background-color: rgb(255, 255, 255); color: rgb(18, 18, 18)"">Acrylates Copolymer, Trimethylolpropane Triacrylate, Ethyl Methacrylate, Dimethicone.</span></p></li></ul>",accessoires;bases,accessoires,,,,,17.9,,,,,,10.45,4,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7a82d9ef-8f47-42c0-8c47-e367e7265faa,MEDIA,,,,,,5bdc9f_4c093e96dbda41bf9d170bab35b7fdf1~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_7a82d9ef-8f47-42c0-8c47-e367e7265faa,MEDIA,,,,,,5bdc9f_6be455b522b7418db4c4538ca2e39169~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ac89b271-9517-4203-8207-5bb5e998fc33,PRODUCT,Polygel Liquide - Elegant 3,true,"<p><span style=""color: rgb(18, 18, 18)"">Albi Polygel Liquide Elegant.</span></p><p><span style=""color: rgb(18, 18, 18)"">La collection ELEGANT — notre interprétation du luxe et du style moderne. 11 nuances, légèrement plus translucides que les nuances classiques, dont 3 pailletées.</span></p><p><span style=""color: rgb(18, 18, 18)"">Nous savons à quel point il est difficile de trouver des teintes pour sa palette de nude, qui puissent satisfaire les goûts des clients les plus exigeants.</span></p><p><span style=""color: rgb(18, 18, 18)"">Ce set rassemble justement ces teintes — complexes, précieuses, universelles.</span></p><p><span style=""color: rgb(18, 18, 18)"">Le polygel liquide combine les propriétés d'application facile de la BASE, et les propriétés de résistance du GEL.</span></p><p><span style=""color: rgb(18, 18, 18)"">Toutes les nuances de la gamme Liquid Polygel ont une excellente densité et elles s'appliquent facilement, sont auto-égalisantes et sèchent parfaitement.&nbsp;</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ le polygel liquide a une consistance moyenne,</span></p><p><span style=""color: rgb(18, 18, 18)"">- s'auto-égalise rapidement,</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ excellent pour la technique ""sans limage""</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ peut être déposé facilement avec une fraise grain fin</span></p><p><span style=""color: rgb(18, 18, 18)"">Mode d'emploi : 1. Appliquer une fine couche de base d'adhérence (base FLEX) sur la plaque à ongles préparée.</span></p><p><span style=""color: rgb(18, 18, 18)"">2. Après polymérisation, appliquer le polygel liquide, patinoire puis construction.</span></p><p><span style=""color: rgb(18, 18, 18)"">3. Appliquer une couche de Top Coat et calalyser.</span></p><p><span style=""color: rgb(18, 18, 18)"">Temps de polymérisation 60/120 sec.</span></p><p><span style=""color: rgb(18, 18, 18)"">Flacon de 15 ml</span></p>",accessoires;polygel-liquides,accessoires,,,,,17.9,,,,,,10.45,3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ac89b271-9517-4203-8207-5bb5e998fc33,MEDIA,,,,,,5bdc9f_73bed0aa589c4096bfb90e6728c4e3ff~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ac89b271-9517-4203-8207-5bb5e998fc33,MEDIA,,,,,,5bdc9f_e672d1d2b168424a9c627746a1664120~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ac89b271-9517-4203-8207-5bb5e998fc33,MEDIA,,,,,,5bdc9f_af5d6178e8014d52af6624e3e31e76ee~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_ac89b271-9517-4203-8207-5bb5e998fc33,MEDIA,,,,,,5bdc9f_3e27bf0a3dd048ffbc1630ae1b447655~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_060e72d2-bfd3-445d-baa1-3b4cd00751ed,PRODUCT,Polygel Liquide - Elegant 2,true,"<p><span style=""color: rgb(18, 18, 18)"">Albi Polygel Liquide Elegant.</span></p><p><span style=""color: rgb(18, 18, 18)"">La collection ELEGANT — notre interprétation du luxe et du style moderne. 11 nuances, légèrement plus translucides que les nuances classiques, dont 3 pailletées.</span></p><p><span style=""color: rgb(18, 18, 18)"">Nous savons à quel point il est difficile de trouver des teintes pour sa palette de nude, qui puissent satisfaire les goûts des clients les plus exigeants.</span></p><p><span style=""color: rgb(18, 18, 18)"">Ce set rassemble justement ces teintes — complexes, précieuses, universelles.</span></p><p><span style=""color: rgb(18, 18, 18)"">Le polygel liquide combine les propriétés d'application facile de la BASE, et les propriétés de résistance du GEL.</span></p><p><span style=""color: rgb(18, 18, 18)"">Toutes les nuances de la gamme Liquid Polygel ont une excellente densité et elles s'appliquent facilement, sont auto-égalisantes et sèchent parfaitement.&nbsp;</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ le polygel liquide a une consistance moyenne,</span></p><p><span style=""color: rgb(18, 18, 18)"">- s'auto-égalise rapidement,</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ excellent pour la technique ""sans limage""</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ peut être déposé facilement avec une fraise grain fin</span></p><p><span style=""color: rgb(18, 18, 18)"">Mode d'emploi : 1. Appliquer une fine couche de base d'adhérence (base FLEX) sur la plaque à ongles préparée.</span></p><p><span style=""color: rgb(18, 18, 18)"">2. Après polymérisation, appliquer le polygel liquide, patinoire puis construction.</span></p><p><span style=""color: rgb(18, 18, 18)"">3. Appliquer une couche de Top Coat et calalyser.</span></p><p><span style=""color: rgb(18, 18, 18)"">Temps de polymérisation 60/120 sec.</span></p><p><span style=""color: rgb(18, 18, 18)"">Flacon de 15 ml</span></p>",polygel-liquides;accessoires,accessoires,,,,,17.9,,,,,,10.45,3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_060e72d2-bfd3-445d-baa1-3b4cd00751ed,MEDIA,,,,,,5bdc9f_3e82f7c0b838475b808fc14de22b4d5b~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_060e72d2-bfd3-445d-baa1-3b4cd00751ed,MEDIA,,,,,,5bdc9f_f7ca2523901e462fb970b792e3c8efd0~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_060e72d2-bfd3-445d-baa1-3b4cd00751ed,MEDIA,,,,,,5bdc9f_66ad76f604cc47eeb41b81a74c33a0c6~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_060e72d2-bfd3-445d-baa1-3b4cd00751ed,MEDIA,,,,,,5bdc9f_3e27bf0a3dd048ffbc1630ae1b447655~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_00550a7c-d5cd-4dec-9581-391c7b07dd85,PRODUCT,Polygel Liquide - Elegant 5,true,"<p><span style=""color: rgb(18, 18, 18)"">Albi Polygel Liquide Elegant.</span></p><p><span style=""color: rgb(18, 18, 18)"">La collection ELEGANT — notre interprétation du luxe et du style moderne. 11 nuances, légèrement plus translucides que les nuances classiques, dont 3 pailletées.</span></p><p><span style=""color: rgb(18, 18, 18)"">Nous savons à quel point il est difficile de trouver des teintes pour sa palette de nude, qui puissent satisfaire les goûts des clients les plus exigeants.</span></p><p><span style=""color: rgb(18, 18, 18)"">Ce set rassemble justement ces teintes — complexes, précieuses, universelles.</span></p><p><span style=""color: rgb(18, 18, 18)"">Le polygel liquide combine les propriétés d'application facile de la BASE, et les propriétés de résistance du GEL.</span></p><p><span style=""color: rgb(18, 18, 18)"">Toutes les nuances de la gamme Liquid Polygel ont une excellente densité et elles s'appliquent facilement, sont auto-égalisantes et sèchent parfaitement.&nbsp;</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ le polygel liquide a une consistance moyenne,</span></p><p><span style=""color: rgb(18, 18, 18)"">- s'auto-égalise rapidement,</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ excellent pour la technique ""sans limage""</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ peut être déposé facilement avec une fraise grain fin</span></p><p><span style=""color: rgb(18, 18, 18)"">Mode d'emploi : 1. Appliquer une fine couche de base d'adhérence (base FLEX) sur la plaque à ongles préparée.</span></p><p><span style=""color: rgb(18, 18, 18)"">2. Après polymérisation, appliquer le polygel liquide, patinoire puis construction.</span></p><p><span style=""color: rgb(18, 18, 18)"">3. Appliquer une couche de Top Coat et calalyser.</span></p><p><span style=""color: rgb(18, 18, 18)"">Temps de polymérisation 60/120 sec.</span></p><p><span style=""color: rgb(18, 18, 18)"">Flacon de 15 ml</span></p>",polygel-liquides;accessoires,accessoires,,,,,17.9,,,,,,10.45,3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_00550a7c-d5cd-4dec-9581-391c7b07dd85,MEDIA,,,,,,5bdc9f_425df3ac83884ad1b232731bdac9805c~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_00550a7c-d5cd-4dec-9581-391c7b07dd85,MEDIA,,,,,,5bdc9f_932167dc13be40e9ac9675bb4c54ac8a~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_00550a7c-d5cd-4dec-9581-391c7b07dd85,MEDIA,,,,,,5bdc9f_3e27bf0a3dd048ffbc1630ae1b447655~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_45444baf-c37b-48df-b55c-63febf7b85fc,PRODUCT,Polygel Liquide - Elegant 6,true,"<p><span style=""color: rgb(18, 18, 18)"">Albi Polygel Liquide Elegant.</span></p><p><span style=""color: rgb(18, 18, 18)"">La collection ELEGANT — notre interprétation du luxe et du style moderne. 11 nuances, légèrement plus translucides que les nuances classiques, dont 3 pailletées.</span></p><p><span style=""color: rgb(18, 18, 18)"">Nous savons à quel point il est difficile de trouver des teintes pour sa palette de nude, qui puissent satisfaire les goûts des clients les plus exigeants.</span></p><p><span style=""color: rgb(18, 18, 18)"">Ce set rassemble justement ces teintes — complexes, précieuses, universelles.</span></p><p><span style=""color: rgb(18, 18, 18)"">Le polygel liquide combine les propriétés d'application facile de la BASE, et les propriétés de résistance du GEL.</span></p><p><span style=""color: rgb(18, 18, 18)"">Toutes les nuances de la gamme Liquid Polygel ont une excellente densité et elles s'appliquent facilement, sont auto-égalisantes et sèchent parfaitement.&nbsp;</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ le polygel liquide a une consistance moyenne,</span></p><p><span style=""color: rgb(18, 18, 18)"">- s'auto-égalise rapidement,</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ excellent pour la technique ""sans limage""</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ peut être déposé facilement avec une fraise grain fin</span></p><p><span style=""color: rgb(18, 18, 18)"">Mode d'emploi : 1. Appliquer une fine couche de base d'adhérence (base FLEX) sur la plaque à ongles préparée.</span></p><p><span style=""color: rgb(18, 18, 18)"">2. Après polymérisation, appliquer le polygel liquide, patinoire puis construction.</span></p><p><span style=""color: rgb(18, 18, 18)"">3. Appliquer une couche de Top Coat et calalyser.</span></p><p><span style=""color: rgb(18, 18, 18)"">Temps de polymérisation 60/120 sec.</span></p><p><span style=""color: rgb(18, 18, 18)"">Flacon de 15 ml</span></p>",polygel-liquides;accessoires,accessoires,,,,,17.9,,,,,,10.45,3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_45444baf-c37b-48df-b55c-63febf7b85fc,MEDIA,,,,,,5bdc9f_7b96d51f4d0e4135b040936a24579509~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_45444baf-c37b-48df-b55c-63febf7b85fc,MEDIA,,,,,,5bdc9f_828ab9df9b304c16a7ff610eff720192~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_45444baf-c37b-48df-b55c-63febf7b85fc,MEDIA,,,,,,5bdc9f_3e27bf0a3dd048ffbc1630ae1b447655~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d9324908-9efc-4143-ba1b-1990de7ed63d,PRODUCT,Polygel Liquide - Elegant 7,true,"<p><span style=""color: rgb(18, 18, 18)"">Albi Polygel Liquide Elegant.</span></p><p><span style=""color: rgb(18, 18, 18)"">La collection ELEGANT — notre interprétation du luxe et du style moderne. 11 nuances, légèrement plus translucides que les nuances classiques, dont 3 pailletées.</span></p><p><span style=""color: rgb(18, 18, 18)"">Nous savons à quel point il est difficile de trouver des teintes pour sa palette de nude, qui puissent satisfaire les goûts des clients les plus exigeants.</span></p><p><span style=""color: rgb(18, 18, 18)"">Ce set rassemble justement ces teintes — complexes, précieuses, universelles.</span></p><p><span style=""color: rgb(18, 18, 18)"">Le polygel liquide combine les propriétés d'application facile de la BASE, et les propriétés de résistance du GEL.</span></p><p><span style=""color: rgb(18, 18, 18)"">Toutes les nuances de la gamme Liquid Polygel ont une excellente densité et elles s'appliquent facilement, sont auto-égalisantes et sèchent parfaitement.&nbsp;</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ le polygel liquide a une consistance moyenne,</span></p><p><span style=""color: rgb(18, 18, 18)"">- s'auto-égalise rapidement,</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ excellent pour la technique ""sans limage""</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ peut être déposé facilement avec une fraise grain fin</span></p><p><span style=""color: rgb(18, 18, 18)"">Mode d'emploi : 1. Appliquer une fine couche de base d'adhérence (base FLEX) sur la plaque à ongles préparée.</span></p><p><span style=""color: rgb(18, 18, 18)"">2. Après polymérisation, appliquer le polygel liquide, patinoire puis construction.</span></p><p><span style=""color: rgb(18, 18, 18)"">3. Appliquer une couche de Top Coat et calalyser.</span></p><p><span style=""color: rgb(18, 18, 18)"">Temps de polymérisation 60/120 sec.</span></p><p><span style=""color: rgb(18, 18, 18)"">Flacon de 15 ml</span></p>",polygel-liquides;accessoires,accessoires,,,,,17.9,,,,,,10.45,3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d9324908-9efc-4143-ba1b-1990de7ed63d,MEDIA,,,,,,5bdc9f_f049a4aed6154d4c9bb8c291a1ce60f9~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d9324908-9efc-4143-ba1b-1990de7ed63d,MEDIA,,,,,,5bdc9f_017b93f70ee84ecf83f57f588b67f068~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d9324908-9efc-4143-ba1b-1990de7ed63d,MEDIA,,,,,,5bdc9f_db6dab0cbbdf47e0a26a363575f171c1~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d9324908-9efc-4143-ba1b-1990de7ed63d,MEDIA,,,,,,5bdc9f_0a1d982721a7421d86d13688ecab0ada~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_d9324908-9efc-4143-ba1b-1990de7ed63d,MEDIA,,,,,,5bdc9f_3e27bf0a3dd048ffbc1630ae1b447655~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_0e2a36e9-45dc-46e3-967d-f21b0cb14651,PRODUCT,Polygel Liquide - Inhale,true,"<p><span style=""color: rgb(18, 18, 18)"">ALBI POLYGEL LIQUIDE&nbsp; le plus innovant pour le renforcement rapide et durable des ongles.&nbsp;</span></p><p><span style=""color: rgb(18, 18, 18)"">Vous pouvez l' utiliser pour faire des extensions sur des formes, corriger les extensions, réparer les NP, compléter les coins ou renforcer les ongles. Ce materiau combine les propriétés d'application facile de la BASE, et les propriétés de résistance du GEL.</span></p><p><span style=""color: rgb(18, 18, 18)"">Toutes les nuances de la gamme Liquid Polygel ont une excellente densité et un excellent pouvoir couvrant, elles s'appliquent parfaitement, s'autonivellent et sèchent </span><a href=""http://parfaitement.Ne"" rel=""noreferrer"" target=""_blank""><span style=""color: rgb(18, 18, 18)"">parfaitement.Ne</span></a><span style=""color: rgb(18, 18, 18)""> rétrécit pas tout au long de l'usure.</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ le polygel liquide a une consistance moyenne,</span></p><p><span style=""color: rgb(18, 18, 18)"">- s'auto-nivelle rapidement,</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ excellent pour travailler dans la technique ""sans limage""</span></p><p><span style=""color: rgb(18, 18, 18)"">⁃ peut être enlevé avec une fraise grain fin</span></p><p><span style=""color: rgb(18, 18, 18)"">Mode d'emploi : appliquer une fine couche de base d'adhérence ( base FLEX) sur la plaque à ongles préparée.</span></p><p><span style=""color: rgb(18, 18, 18)"">Après polymérisation, appliquer le polygel liquide, comme couche de nivellement.</span></p><p><span style=""color: rgb(18, 18, 18)"">Temps de polymérisation 60/120 sec.</span></p><p><span style=""color: rgb(18, 18, 18)"">Flacon de 15 ml</span></p>",polygel-liquides;accessoires,accessoires,,,,,17.9,,,,,,10.45,3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_0e2a36e9-45dc-46e3-967d-f21b0cb14651,MEDIA,,,,,,5bdc9f_5219fcac682d49429fbfd7297744b630~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_0e2a36e9-45dc-46e3-967d-f21b0cb14651,MEDIA,,,,,,5bdc9f_ee55e3e486b447f38cb6e0bc34fe7de9~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_0e2a36e9-45dc-46e3-967d-f21b0cb14651,MEDIA,,,,,,5bdc9f_4c2ca2393d744a83a222c00e4a42a474~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
